from,to,distance_km,predicted_flow,estimated_speed_kmh,travel_time_sec
14786,29367,0.019,800,53.86,31.25
14792,35876,0.059,800,53.86,33.93
14792,30150,0.099,800,53.86,36.59
14794,35184,0.011,800,53.86,30.71
14794,14285,0.167,800,53.86,41.13
14805,1136,0.013,800,53.86,30.86
14805,7177,0.013,800,53.86,30.86
14806,13648,0.017,800,53.86,31.14
14806,16651,0.038,800,53.86,32.56
14813,31368,0.031,800,53.86,32.04
14813,23201,0.072,800,53.86,34.78
14817,32608,0.021,800,53.86,31.43
14817,31901,0.022,800,53.86,31.47
14822,35423,0.025,800,53.86,31.66
14822,15651,0.025,800,53.86,31.66
14829,12211,0.046,800,53.86,33.05
14829,32727,0.242,800,53.86,46.16
14846,13015,0.023,800,53.86,31.51
14846,5730,0.084,800,53.86,35.6
14857,27061,0.007,800,53.86,30.46
14857,22547,0.039,800,53.86,32.58
14858,15730,0.027,800,53.86,31.79
14858,7905,0.22,800,53.86,44.67
14859,4998,0.005,800,53.86,30.32
14859,53759,0.005,800,53.86,30.32
14870,32578,0.034,800,53.86,32.29
14870,52193,0.046,800,53.86,33.11
14873,16183,0.005,800,53.86,30.34
14873,43722,0.036,800,53.86,32.4
14876,22500,0.039,800,53.86,32.64
14876,41313,0.039,800,53.86,32.64
14880,44606,0.01,800,53.86,30.68
14880,37745,0.063,800,53.86,34.21
14888,15233,0.001,800,53.86,30.05
14888,40800,0.172,800,53.86,41.52
14890,9069,0.012,800,53.86,30.81
14890,5740,0.032,800,53.86,32.16
14891,18102,0.01,800,53.86,30.69
14891,20792,0.01,800,53.86,30.69
14900,45226,0.017,800,53.86,31.12
14900,32918,0.044,800,53.86,32.91
14903,16291,0.017,800,53.86,31.12
14903,8371,0.049,800,53.86,33.28
14905,37055,0.007,800,53.86,30.49
14905,49431,0.027,800,53.86,31.81
14911,14720,0.024,800,53.86,31.57
14911,10712,0.044,800,53.86,32.93
14912,7725,0.013,800,53.86,30.87
14912,31305,0.016,800,53.86,31.05
14914,14174,0.069,800,53.86,34.6
14914,49379,0.091,800,53.86,36.11
14918,32124,0.009,800,53.86,30.61
14918,34883,0.104,800,53.86,36.95
14924,5807,0.009,800,53.86,30.58
14924,11613,0.009,800,53.86,30.58
14928,32013,0.001,800,53.86,30.04
14928,33351,0.016,800,53.86,31.1
14929,29367,0.011,800,53.86,30.73
14929,4940,0.011,800,53.86,30.73
14935,13020,0.009,800,53.86,30.59
14935,11068,0.024,800,53.86,31.62
14952,54484,0.003,800,53.86,30.23
14952,53801,0.034,800,53.86,32.28
14956,38976,0.016,800,53.86,31.08
14956,4664,0.02,800,53.86,31.36
14957,37268,0.004,800,53.86,30.25
14957,12135,0.005,800,53.86,30.34
14959,31461,0.009,800,53.86,30.62
14959,50108,0.169,800,53.86,41.33
14965,13762,0.002,800,53.86,30.14
14965,14651,0.232,800,53.86,45.52
14966,3244,0.038,800,53.86,32.57
14966,4337,0.038,800,53.86,32.57
14969,31362,0.072,800,53.86,34.78
14969,2241,0.102,800,53.86,36.79
14978,14190,0.035,800,53.86,32.35
14978,41039,0.048,800,53.86,33.22
14981,16771,0.015,800,53.86,31.01
14981,21543,0.114,800,53.86,37.6
14993,14993,0.0,800,53.86,30.0
14993,53707,0.058,800,53.86,33.86
13002,13002,0.0,800,53.86,30.0
13002,11895,0.068,800,53.86,34.55
13005,42929,0.015,800,53.86,31.04
13005,35312,0.094,800,53.86,36.29
13010,33033,0.001,800,53.86,30.08
13010,4931,0.075,800,53.86,35.05
13015,14846,0.023,800,53.86,31.51
13015,5730,0.061,800,53.86,34.1
13019,47440,0.0,800,53.86,30.0
13019,19494,0.0,800,53.86,30.0
13020,14935,0.009,800,53.86,30.59
13020,11068,0.015,800,53.86,31.03
13038,7364,0.0,800,53.86,30.0
13038,9629,0.029,800,53.86,31.94
13043,45537,0.02,800,53.86,31.36
13043,26707,0.02,800,53.86,31.36
13060,1136,0.0,800,53.86,30.0
13060,7177,0.0,800,53.86,30.0
13067,13067,0.0,800,53.86,30.0
13067,11721,0.096,800,53.86,36.44
13068,2680,0.004,800,53.86,30.24
13068,41037,0.101,800,53.86,36.77
13070,14236,0.005,800,53.86,30.31
13070,10067,0.006,800,53.86,30.43
13074,13074,0.0,800,53.86,30.0
13074,37402,0.09,800,53.86,36.01
13089,13089,0.0,800,53.86,30.0
13089,22807,0.0,800,53.86,30.0
13093,13593,0.0,800,53.86,30.0
13093,36982,0.036,800,53.86,32.38
13098,4337,0.011,800,53.86,30.76
13098,3244,0.011,800,53.86,30.76
13099,13417,0.0,800,53.86,30.0
13099,20743,0.018,800,53.86,31.19
13102,13102,0.0,800,53.86,30.0
13102,4291,0.0,800,53.86,30.0
13108,34555,0.0,800,53.86,30.0
13108,48790,0.046,800,53.86,33.06
13114,46831,0.0,800,53.86,30.0
13114,49127,0.0,800,53.86,30.0
13116,54370,0.01,800,53.86,30.67
13116,41799,0.032,800,53.86,32.13
13119,13119,0.0,800,53.86,30.0
13119,13670,0.0,800,53.86,30.0
13124,45015,0.0,800,53.86,30.0
13124,13124,0.0,800,53.86,30.0
13126,13126,0.0,800,53.86,30.0
13126,29097,0.11,800,53.86,37.35
13132,41627,0.0,800,53.86,30.0
13132,10157,0.059,800,53.86,33.94
13177,13177,0.0,800,53.86,30.0
13177,5728,0.0,800,53.86,30.0
13178,37564,0.041,800,53.86,32.75
13178,37232,0.057,800,53.86,33.84
13205,21657,0.035,800,53.86,32.33
13205,41756,0.039,800,53.86,32.59
13211,34964,0.0,800,53.86,30.02
13211,53948,0.021,800,53.86,31.37
13216,49605,0.237,800,53.86,45.86
13216,38458,0.221,800,53.86,44.76
13255,15892,0.01,800,53.86,30.67
13255,38956,0.045,800,53.86,32.99
13259,13653,0.001,800,53.86,30.04
13259,27272,0.026,800,53.86,31.75
13264,16552,0.0,800,53.86,30.02
13264,36690,0.037,800,53.86,32.49
13266,13936,0.005,800,53.86,30.33
13266,12247,0.06,800,53.86,33.98
13322,21964,0.012,800,53.86,30.83
13322,51855,0.136,800,53.86,39.11
13326,15166,0.013,800,53.86,30.88
13326,30293,0.067,800,53.86,34.45
13360,35802,0.001,800,53.86,30.08
13360,53758,0.012,800,53.86,30.77
13365,40914,0.033,800,53.86,32.18
13365,6779,0.035,800,53.86,32.32
13376,35046,0.037,800,53.86,32.48
13376,1856,0.106,800,53.86,37.1
13407,14592,0.0,800,53.86,30.0
13407,3262,0.0,800,53.86,30.0
13415,15186,0.032,800,53.86,32.13
13415,26560,0.083,800,53.86,35.58
13417,13417,0.0,800,53.86,30.0
13417,20743,0.018,800,53.86,31.19
13419,14924,0.043,800,53.86,32.86
13419,11613,0.051,800,53.86,33.44
13422,45190,0.0,800,53.86,30.0
13422,11028,0.0,800,53.86,30.0
13425,13425,0.0,800,53.86,30.0
13425,43338,0.025,800,53.86,31.7
13434,19802,0.0,800,53.86,30.0
13434,13434,0.0,800,53.86,30.0
13446,19845,0.014,800,53.86,30.92
13446,18665,0.014,800,53.86,30.92
13455,15348,0.0,800,53.86,30.0
13455,5051,0.013,800,53.86,30.89
13456,24753,0.026,800,53.86,31.75
13456,3161,0.041,800,53.86,32.72
13469,12762,0.0,800,53.86,30.01
13469,23395,0.019,800,53.86,31.27
13471,13471,0.0,800,53.86,30.0
13471,8910,0.077,800,53.86,35.14
13472,22823,0.0,800,53.86,30.0
13472,9586,0.001,800,53.86,30.05
13475,27815,0.0,800,53.86,30.03
13475,1900,0.008,800,53.86,30.55
13487,45117,0.0,800,53.86,30.0
13487,53213,0.0,800,53.86,30.0
13489,12730,0.116,800,53.86,37.78
13489,35468,0.132,800,53.86,38.85
13493,29321,0.0,800,53.86,30.0
13493,8562,0.102,800,53.86,36.8
13499,13499,0.0,800,53.86,30.0
13499,11923,0.0,800,53.86,30.0
13502,20725,0.0,800,53.86,30.0
13502,21137,0.032,800,53.86,32.17
13510,36295,0.003,800,53.86,30.17
13510,8499,0.019,800,53.86,31.28
13511,26019,0.0,800,53.86,30.0
13511,37906,0.03,800,53.86,32.0
13522,12728,0.076,800,53.86,35.11
13522,9194,0.154,800,53.86,40.31
13523,13523,0.0,800,53.86,30.0
13523,7038,0.0,800,53.86,30.0
13530,12800,0.011,800,53.86,30.76
13530,32216,0.031,800,53.86,32.04
13532,13857,0.133,800,53.86,38.86
13532,3602,0.138,800,53.86,39.25
13546,24519,0.005,800,53.86,30.3
13546,7979,0.005,800,53.86,30.3
13556,31903,0.01,800,53.86,30.64
13556,9222,0.117,800,53.86,37.82
13571,15997,0.006,800,53.86,30.39
13571,14464,0.176,800,53.86,41.79
13576,16170,0.037,800,53.86,32.49
13576,43405,0.043,800,53.86,32.85
13593,13593,0.0,800,53.86,30.0
13593,36982,0.036,800,53.86,32.38
13605,21108,0.024,800,53.86,31.61
13605,18322,0.026,800,53.86,31.71
13609,21870,0.0,800,53.86,30.0
13609,13609,0.0,800,53.86,30.0
13632,15181,0.008,800,53.86,30.51
13632,2737,0.065,800,53.86,34.36
13645,2959,0.007,800,53.86,30.47
13645,43589,0.038,800,53.86,32.51
13648,14806,0.017,800,53.86,31.14
13648,16651,0.044,800,53.86,32.97
13650,39682,0.0,800,53.86,30.0
13650,13650,0.0,800,53.86,30.0
13653,13259,0.001,800,53.86,30.04
13653,27272,0.027,800,53.86,31.79
13658,29683,0.0,800,53.86,30.0
13658,13658,0.0,800,53.86,30.0
13664,13664,0.0,800,53.86,30.0
13664,40632,0.0,800,53.86,30.0
13669,34727,0.081,800,53.86,35.39
13669,12247,0.147,800,53.86,39.81
13670,13119,0.0,800,53.86,30.0
13670,13670,0.0,800,53.86,30.0
13676,1136,0.0,800,53.86,30.0
13676,7177,0.0,800,53.86,30.0
13710,21433,0.0,800,53.86,30.0
13710,44471,0.008,800,53.86,30.51
13730,1812,0.039,800,53.86,32.63
13730,16939,0.072,800,53.86,34.79
13735,43727,0.025,800,53.86,31.7
13735,22016,0.025,800,53.86,31.7
13742,16841,0.071,800,53.86,34.75
13742,54396,0.209,800,53.86,43.95
13743,31750,0.0,800,53.86,30.0
13743,32457,0.014,800,53.86,30.97
13762,14965,0.002,800,53.86,30.14
13762,14651,0.234,800,53.86,45.66
13767,8453,0.0,800,53.86,30.0
13767,22732,0.02,800,53.86,31.36
13779,38378,0.089,800,53.86,35.96
13779,17408,0.086,800,53.86,35.73
13786,35044,0.105,800,53.86,36.99
13786,31338,0.128,800,53.86,38.55
13796,32913,0.067,800,53.86,34.47
13796,18135,0.12,800,53.86,38.01
13804,34958,0.008,800,53.86,30.55
13804,55905,0.014,800,53.86,30.95
13819,54702,0.023,800,53.86,31.52
13819,54842,0.023,800,53.86,31.52
13825,2970,0.022,800,53.86,31.44
13825,22332,0.051,800,53.86,33.42
13833,13833,0.0,800,53.86,30.0
13833,15413,0.0,800,53.86,30.0
13842,31866,0.024,800,53.86,31.59
13842,31856,0.221,800,53.86,44.79
13857,3602,0.006,800,53.86,30.39
13857,13532,0.133,800,53.86,38.86
13930,35433,0.036,800,53.86,32.38
13930,35605,0.036,800,53.86,32.4
13932,3102,0.013,800,53.86,30.88
13932,35562,0.013,800,53.86,30.87
13936,13266,0.005,800,53.86,30.33
13936,12247,0.064,800,53.86,34.31
13940,12412,0.001,800,53.86,30.07
13940,2307,0.017,800,53.86,31.16
13947,54484,0.084,800,53.86,35.62
13947,14952,0.087,800,53.86,35.85
13961,5107,0.019,800,53.86,31.27
13961,2909,0.02,800,53.86,31.32
13965,12963,0.034,800,53.86,32.26
13965,24712,0.056,800,53.86,33.77
13978,9604,0.009,800,53.86,30.62
13978,2440,0.042,800,53.86,32.81
13988,52085,0.005,800,53.86,30.37
13988,40166,0.005,800,53.86,30.37
4014,31528,0.0,800,53.86,30.03
4014,21587,0.005,800,53.86,30.31
4017,4017,0.0,800,53.86,30.0
4017,14390,0.021,800,53.86,31.41
4018,2975,0.012,800,53.86,30.83
4018,37745,0.034,800,53.86,32.24
4025,21587,0.007,800,53.86,30.46
4025,31528,0.011,800,53.86,30.74
4026,7787,0.0,800,53.86,30.0
4026,12297,0.0,800,53.86,30.0
4032,32904,0.0,800,53.86,30.0
4032,45989,0.181,800,53.86,42.09
4035,52284,0.0,800,53.86,30.0
4035,51178,0.0,800,53.86,30.0
4039,7800,0.0,800,53.86,30.02
4039,4405,0.0,800,53.86,30.02
4040,45599,0.0,800,53.86,30.0
4040,16911,0.0,800,53.86,30.0
4048,46329,0.0,800,53.86,30.0
4048,23974,0.207,800,53.86,43.82
4053,27010,0.0,800,53.86,30.0
4053,4053,0.0,800,53.86,30.0
4054,7413,0.0,800,53.86,30.0
4054,17,0.0,800,53.86,30.0
4061,26167,0.0,800,53.86,30.0
4061,32805,0.0,800,53.86,30.0
4063,4063,0.0,800,53.86,30.0
4063,45553,0.0,800,53.86,30.0
4070,10014,0.0,800,53.86,30.0
4070,8654,0.0,800,53.86,30.0
4079,7159,0.0,800,53.86,30.0
4079,554,0.0,800,53.86,30.0
4090,28604,0.0,800,53.86,30.0
4090,36167,0.125,800,53.86,38.34
4094,25057,0.074,800,53.86,34.92
4094,46126,0.074,800,53.86,34.92
4095,2508,0.024,800,53.86,31.59
4095,35299,0.024,800,53.86,31.62
4112,27365,0.0,800,53.86,30.0
4112,4112,0.0,800,53.86,30.0
4114,7406,0.0,800,53.86,30.0
4114,11192,0.0,800,53.86,30.0
4125,17135,0.136,800,53.86,39.07
4125,11066,0.147,800,53.86,39.83
4130,33742,0.01,800,53.86,30.68
4130,14675,0.015,800,53.86,30.99
4141,26453,0.032,800,53.86,32.11
4141,36076,0.033,800,53.86,32.2
4147,4147,0.0,800,53.86,30.0
4147,32759,0.0,800,53.86,30.0
4149,20544,0.086,800,53.86,35.74
4149,30206,0.117,800,53.86,37.84
4165,4165,0.0,800,53.86,30.0
4165,37763,0.047,800,53.86,33.13
4171,28209,0.0,800,53.86,30.0
4171,25585,0.008,800,53.86,30.5
4196,33604,0.016,800,53.86,31.07
4196,9861,0.02,800,53.86,31.35
4231,39161,0.022,800,53.86,31.48
4231,51907,0.029,800,53.86,31.96
4242,209,0.0,800,53.86,30.0
4242,34779,0.028,800,53.86,31.9
4258,45015,0.006,800,53.86,30.39
4258,13124,0.006,800,53.86,30.39
4277,9722,0.152,800,53.86,40.14
4277,38040,0.187,800,53.86,42.51
4280,7614,0.0,800,53.86,30.0
4280,7634,0.0,800,53.86,30.0
4284,1021,0.0,800,53.86,30.0
4284,4284,0.0,800,53.86,30.0
4286,12313,0.0,800,53.86,30.0
4286,12447,0.0,800,53.86,30.0
4291,13102,0.0,800,53.86,30.0
4291,4291,0.0,800,53.86,30.0
4294,42402,0.0,800,53.86,30.0
4294,4294,0.0,800,53.86,30.0
4295,9790,0.0,800,53.86,30.0
4295,4295,0.0,800,53.86,30.0
4299,1021,0.0,800,53.86,30.0
4299,4284,0.0,800,53.86,30.0
4301,1178,0.0,800,53.86,30.0
4301,9321,0.0,800,53.86,30.0
4306,47249,0.0,800,53.86,30.0
4306,33264,0.0,800,53.86,30.0
4310,4310,0.0,800,53.86,30.0
4310,26730,0.143,800,53.86,39.57
4311,46996,0.0,800,53.86,30.0
4311,46378,0.0,800,53.86,30.0
4316,1178,0.0,800,53.86,30.0
4316,9321,0.0,800,53.86,30.0
4326,11329,0.0,800,53.86,30.0
4326,10818,0.144,800,53.86,39.62
4327,47249,0.0,800,53.86,30.0
4327,33264,0.0,800,53.86,30.0
4330,11465,0.0,800,53.86,30.0
4330,1366,0.0,800,53.86,30.0
4334,4334,0.0,800,53.86,30.0
4334,43230,0.0,800,53.86,30.0
4337,3244,0.0,800,53.86,30.0
4337,4337,0.0,800,53.86,30.0
4348,18357,0.027,800,53.86,31.78
4348,8858,0.027,800,53.86,31.78
4354,3936,0.001,800,53.86,30.09
4354,43267,0.022,800,53.86,31.44
4357,37208,0.0,800,53.86,30.0
4357,26925,0.0,800,53.86,30.0
4360,11465,0.0,800,53.86,30.0
4360,1366,0.0,800,53.86,30.0
4374,7614,0.0,800,53.86,30.0
4374,7634,0.0,800,53.86,30.0
4387,4387,0.0,800,53.86,30.0
4387,7458,0.013,800,53.86,30.87
4389,7614,0.0,800,53.86,30.0
4389,7634,0.0,800,53.86,30.0
4400,10498,0.001,800,53.86,30.09
4400,48068,0.002,800,53.86,30.11
4405,4405,0.0,800,53.86,30.0
4405,4039,0.0,800,53.86,30.02
4408,3811,0.0,800,53.86,30.0
4408,3271,0.0,800,53.86,30.0
4409,12191,0.0,800,53.86,30.0
4409,35886,0.006,800,53.86,30.43
4410,45047,0.0,800,53.86,30.0
4410,45865,0.0,800,53.86,30.0
4426,4426,0.0,800,53.86,30.0
4426,40916,0.106,800,53.86,37.1
4429,55905,0.0,800,53.86,30.0
4429,55291,0.0,800,53.86,30.0
4430,4739,0.002,800,53.86,30.12
4430,766,0.002,800,53.86,30.12
4433,9968,0.035,800,53.86,32.35
4433,2073,0.057,800,53.86,33.84
4435,55674,0.0,800,53.86,30.0
4435,37745,0.0,800,53.86,30.0
4440,14675,0.006,800,53.86,30.43
4440,33742,0.011,800,53.86,30.75
4447,12410,0.0,800,53.86,30.0
4447,11909,0.0,800,53.86,30.0
4452,4452,0.0,800,53.86,30.0
4452,12135,0.093,800,53.86,36.22
4457,13119,0.0,800,53.86,30.0
4457,13670,0.0,800,53.86,30.0
4469,46920,0.0,800,53.86,30.0
4469,25513,0.037,800,53.86,32.5
4471,45619,0.0,800,53.86,30.0
4471,28613,0.0,800,53.86,30.0
4474,587,0.0,800,53.86,30.0
4474,17082,0.0,800,53.86,30.0
4479,20399,0.0,800,53.86,30.0
4479,7264,0.037,800,53.86,32.48
4481,28236,0.0,800,53.86,30.0
4481,10582,0.129,800,53.86,38.64
4486,5171,0.0,800,53.86,30.0
4486,50734,0.0,800,53.86,30.0
4495,4495,0.0,800,53.86,30.0
4495,1489,0.0,800,53.86,30.0
4501,15561,0.0,800,53.86,30.0
4501,4501,0.0,800,53.86,30.0
4502,4502,0.0,800,53.86,30.0
4502,8621,0.0,800,53.86,30.0
4503,3787,0.0,800,53.86,30.0
4503,8078,0.0,800,53.86,30.0
4504,50925,0.0,800,53.86,30.0
4504,5423,0.0,800,53.86,30.0
4511,25083,0.0,800,53.86,30.0
4511,6681,0.0,800,53.86,30.03
4519,4519,0.0,800,53.86,30.0
4519,48128,0.0,800,53.86,30.02
4523,4523,0.0,800,53.86,30.0
4523,28771,0.0,800,53.86,30.0
4525,36235,0.0,800,53.86,30.0
4525,37305,0.0,800,53.86,30.0
4537,3488,0.0,800,53.86,30.0
4537,8820,0.0,800,53.86,30.0
4538,7413,0.0,800,53.86,30.0
4538,17,0.0,800,53.86,30.0
4539,8068,0.0,800,53.86,30.0
4539,17132,0.0,800,53.86,30.0
4544,31480,0.063,800,53.86,34.22
4544,5363,0.124,800,53.86,38.26
4549,7580,0.0,800,53.86,30.0
4549,4549,0.0,800,53.86,30.0
4556,8202,0.006,800,53.86,30.4
4556,41251,0.053,800,53.86,33.55
4572,29135,0.003,800,53.86,30.22
4572,55898,0.04,800,53.86,32.68
4574,38052,0.004,800,53.86,30.29
4574,3771,0.018,800,53.86,31.2
4575,37575,0.006,800,53.86,30.37
4575,22235,0.006,800,53.86,30.37
4580,4580,0.0,800,53.86,30.0
4580,44730,0.033,800,53.86,32.2
4582,4582,0.0,800,53.86,30.0
4582,3736,0.048,800,53.86,33.22
4588,37278,0.025,800,53.86,31.66
4588,31408,0.181,800,53.86,42.12
4602,31015,0.032,800,53.86,32.13
4602,21009,0.04,800,53.86,32.68
4609,20244,0.015,800,53.86,31.0
4609,32356,0.021,800,53.86,31.39
4611,14646,0.001,800,53.86,30.04
4611,36976,0.02,800,53.86,31.34
4613,31108,0.0,800,53.86,30.0
4613,38580,0.018,800,53.86,31.21
4616,6911,0.014,800,53.86,30.93
4616,18116,0.111,800,53.86,37.41
4617,14140,0.0,800,53.86,30.0
4617,2009,0.0,800,53.86,30.0
4629,2636,0.028,800,53.86,31.87
4629,54396,0.068,800,53.86,34.53
4633,12823,0.017,800,53.86,31.14
4633,10067,0.046,800,53.86,33.08
4640,7007,0.0,800,53.86,30.0
4640,5346,0.014,800,53.86,30.93
4641,18290,0.0,800,53.86,30.0
4641,44972,0.004,800,53.86,30.29
4647,4647,0.0,800,53.86,30.0
4647,35208,0.003,800,53.86,30.21
4660,3414,0.008,800,53.86,30.51
4660,4864,0.009,800,53.86,30.61
4664,38976,0.004,800,53.86,30.28
4664,18305,0.005,800,53.86,30.34
4667,20939,0.0,800,53.86,30.0
4667,52651,0.028,800,53.86,31.89
4673,7283,0.0,800,53.86,30.0
4673,32203,0.0,800,53.86,30.0
4676,49056,0.001,800,53.86,30.09
4676,52033,0.01,800,53.86,30.66
4677,36582,0.024,800,53.86,31.6
4677,7245,0.034,800,53.86,32.27
4689,11696,0.006,800,53.86,30.39
4689,17543,0.046,800,53.86,33.05
4697,1173,0.001,800,53.86,30.08
4697,1156,0.001,800,53.86,30.08
4698,7521,0.0,800,53.86,30.0
4698,6381,0.0,800,53.86,30.0
4725,33846,0.0,800,53.86,30.0
4725,4725,0.0,800,53.86,30.0
4736,12385,0.134,800,53.86,38.94
4736,16599,0.154,800,53.86,40.32
4738,35291,0.019,800,53.86,31.3
4738,37960,0.11,800,53.86,37.38
4739,4739,0.0,800,53.86,30.0
4739,21419,0.001,800,53.86,30.07
4742,37212,0.014,800,53.86,30.92
4742,17556,0.037,800,53.86,32.45
4750,30825,0.001,800,53.86,30.1
4750,23004,0.001,800,53.86,30.1
4760,17530,0.018,800,53.86,31.19
4760,47859,0.018,800,53.86,31.19
4770,36925,0.019,800,53.86,31.27
4770,32461,0.132,800,53.86,38.81
4771,2351,0.013,800,53.86,30.88
4771,38452,0.041,800,53.86,32.76
4779,36851,0.009,800,53.86,30.59
4779,22725,0.013,800,53.86,30.9
4798,47765,0.013,800,53.86,30.85
4798,43694,0.013,800,53.86,30.85
4804,47252,0.0,800,53.86,30.0
4804,52886,0.0,800,53.86,30.0
4805,35626,0.058,800,53.86,33.87
4805,36446,0.195,800,53.86,43.05
4806,36235,0.0,800,53.86,30.0
4806,37305,0.0,800,53.86,30.0
4815,52490,0.008,800,53.86,30.56
4815,48565,0.008,800,53.86,30.56
4824,25621,0.008,800,53.86,30.55
4824,33985,0.019,800,53.86,31.25
4827,39500,0.077,800,53.86,35.18
4827,48470,0.087,800,53.86,35.82
4830,45015,0.0,800,53.86,30.0
4830,13124,0.0,800,53.86,30.0
4835,47249,0.0,800,53.86,30.0
4835,33264,0.0,800,53.86,30.0
4837,6647,0.0,800,53.86,30.0
4837,4837,0.0,800,53.86,30.0
4841,22765,0.012,800,53.86,30.8
4841,2526,0.019,800,53.86,31.29
4843,2707,0.001,800,53.86,30.05
4843,20404,0.139,800,53.86,39.28
4847,46996,0.0,800,53.86,30.0
4847,46378,0.0,800,53.86,30.0
4851,4851,0.0,800,53.86,30.0
4851,17336,0.0,800,53.86,30.02
4853,11621,0.0,800,53.86,30.0
4853,26748,0.104,800,53.86,36.96
4859,29039,0.0,800,53.86,30.0
4859,4859,0.0,800,53.86,30.0
4864,5292,0.002,800,53.86,30.12
4864,4660,0.009,800,53.86,30.61
4866,35597,0.278,800,53.86,48.59
4866,2724,0.278,800,53.86,48.61
4867,15392,0.0,800,53.86,30.0
4867,15354,0.0,800,53.86,30.0
4869,9768,0.0,800,53.86,30.0
4869,4869,0.0,800,53.86,30.0
4873,8284,0.0,800,53.86,30.0
4873,35554,0.099,800,53.86,36.61
4877,4877,0.0,800,53.86,30.0
4877,11542,0.0,800,53.86,30.0
4878,52178,0.003,800,53.86,30.21
4878,54799,0.007,800,53.86,30.44
4883,1753,0.039,800,53.86,32.63
4883,38547,0.06,800,53.86,34.02
4897,30679,0.0,800,53.86,30.0
4897,19648,0.0,800,53.86,30.0
4900,32215,0.016,800,53.86,31.07
4900,20902,0.054,800,53.86,33.61
4906,1178,0.0,800,53.86,30.0
4906,9321,0.0,800,53.86,30.0
4912,4912,0.0,800,53.86,30.0
4912,16693,0.0,800,53.86,30.0
4931,33033,0.075,800,53.86,35.01
4931,13010,0.075,800,53.86,35.05
4940,29367,0.0,800,53.86,30.0
4940,4940,0.0,800,53.86,30.0
4943,5977,0.0,800,53.86,30.0
4943,36191,0.008,800,53.86,30.53
4949,45003,0.0,800,53.86,30.0
4949,46366,0.0,800,53.86,30.0
4960,4960,0.0,800,53.86,30.0
4960,46806,0.012,800,53.86,30.79
4961,7413,0.0,800,53.86,30.0
4961,17,0.0,800,53.86,30.0
4972,8829,0.0,800,53.86,30.0
4972,49287,0.007,800,53.86,30.45
4975,7684,0.0,800,53.86,30.0
4975,4975,0.0,800,53.86,30.0
4976,4976,0.0,800,53.86,30.0
4976,2968,0.044,800,53.86,32.96
4981,22099,0.004,800,53.86,30.25
4981,36745,0.019,800,53.86,31.26
4989,4989,0.0,800,53.86,30.0
4989,44469,0.0,800,53.86,30.0
4997,4997,0.0,800,53.86,30.0
4997,37780,0.003,800,53.86,30.19
4998,53759,0.0,800,53.86,30.0
4998,14859,0.005,800,53.86,30.32
10003,51943,0.0,800,53.86,30.0
10003,20917,0.0,800,53.86,30.0
10005,8915,0.032,800,53.86,32.16
10005,54243,0.036,800,53.86,32.39
10006,10006,0.0,800,53.86,30.0
10006,35937,0.019,800,53.86,31.24
10008,50349,0.012,800,53.86,30.8
10008,46436,0.02,800,53.86,31.34
10014,10014,0.0,800,53.86,30.0
10014,8654,0.0,800,53.86,30.0
10016,36434,0.0,800,53.86,30.0
10016,36746,0.021,800,53.86,31.38
10017,3079,0.003,800,53.86,30.2
10017,12378,0.01,800,53.86,30.64
10025,10025,0.0,800,53.86,30.0
10025,17560,0.0,800,53.86,30.0
10034,34995,0.005,800,53.86,30.37
10034,57913,0.079,800,53.86,35.26
10054,52351,0.038,800,53.86,32.51
10054,33441,0.045,800,53.86,33.03
10062,20387,0.234,800,53.86,45.67
10062,7293,0.43,800,53.86,58.71
10063,10589,0.0,800,53.86,30.0
10063,10063,0.0,800,53.86,30.0
10067,13070,0.006,800,53.86,30.43
10067,14236,0.011,800,53.86,30.74
10086,7716,0.032,800,53.86,32.17
10086,45788,0.062,800,53.86,34.14
10089,10089,0.0,800,53.86,30.0
10089,37604,0.0,800,53.86,30.0
10103,55649,0.0,800,53.86,30.0
10103,10103,0.0,800,53.86,30.0
10105,11003,0.024,800,53.86,31.62
10105,32004,0.227,800,53.86,45.17
10115,10537,0.017,800,53.86,31.15
10115,5270,0.106,800,53.86,37.11
10125,24792,0.0,800,53.86,30.0
10125,24747,0.0,800,53.86,30.0
10134,10134,0.0,800,53.86,30.0
10134,44255,0.082,800,53.86,35.48
10141,10141,0.0,800,53.86,30.0
10141,6447,0.099,800,53.86,36.59
10145,10145,0.0,800,53.86,30.0
10145,43110,0.043,800,53.86,32.88
10150,10150,0.0,800,53.86,30.0
10150,16155,0.0,800,53.86,30.0
10157,8044,0.006,800,53.86,30.42
10157,13132,0.059,800,53.86,33.94
10160,7324,0.0,800,53.86,30.0
10160,6794,0.0,800,53.86,30.0
10164,10164,0.0,800,53.86,30.0
10164,2702,0.018,800,53.86,31.22
10170,28870,0.0,800,53.86,30.0
10170,5966,0.0,800,53.86,30.0
10173,17210,0.0,800,53.86,30.0
10173,17336,0.0,800,53.86,30.0
10174,8814,0.0,800,53.86,30.0
10174,1601,0.0,800,53.86,30.0
10179,10179,0.0,800,53.86,30.0
10179,35064,0.004,800,53.86,30.3
10189,4334,0.0,800,53.86,30.0
10189,43230,0.0,800,53.86,30.0
10192,5566,0.0,800,53.86,30.0
10192,5911,0.0,800,53.86,30.0
10208,14383,0.02,800,53.86,31.33
10208,39368,0.19,800,53.86,42.72
10209,18725,0.0,800,53.86,30.0
